EC	0_1	24_2	144_1	144_2	144_4	240_1	240_5	0_3	24_5	36_1	36_5	144_5	24_1	36_3	36_4	240_3	240_4
EC:1.3.8.6	136.19725	189.31975	342.42307	365.9575	302.95688	216.80942	302.8305	116.15972	151.16058	152.02072	155.28543	331.78522	152.63023	145.89537	154.39417	0	395.10034	
EC:2.1.1.14	70.875824	65.83108	51.06686	64.47637	36.784874	67.24207	70.61096	64.72509	91.38681	63.695236	84.52088	46.871056	89.23086	94.82991	97.62253	0	52.829414	
EC:1.3.8.8	2.58029	2.63955	2.86922	1.828304	5.29502	1.10941	5.2308	1.88898	0.425337	0	4.21797	4.221274	0	1.79216	0	0	6.063745	
EC:2.1.1.16	0	0	0	2.40939	0	4.187497	0	0	0	0	0	0	0	0	0	0	3.64744	
EC:4.2.1.22	230.9522	139.88	159.29112	85.00397	122.54262	147.71153	213.38208	286.93878	114.27836	87.87643	81.44732	169.44775	93.9986	113.990204	53.655273	0	237.00343	
EC:2.1.1.10	17.939095	10.521817	31.403448	59.260788	33.03381	68.853165	68.990364	18.475046	16.333893	13.13678	30.42641	28.591276	32.125877	30.371521	13.380979	0	59.377842	
EC:4.2.1.20	273.68906	810.5327	4014.4832	733.92865	2520.5154	384.93634	1720.4215	216.82011	838.87524	300.46988	216.19702	2513.479	952.4165	263.7695	347.15308	0	411.89523	
EC:2.1.1.11	0	1.10666	0	0	0	0	0	0	2.1175401	0	0	0	2.88669	0	0	0	0	
EC:1.3.8.4	113.40448	97.545975	135.418	69.77317	131.78809	43.836613	65.526634	115.34406	67.687775	90.19141	64.324	80.68919	109.45044	89.58885	51.01181	0	71.9692	
EC:2.1.1.12	0	0	0	0	0	0	0	0	4.919186	0	0	0	0	0	0	0	0	
EC:1.3.8.1	168.50513	116.297195	266.86234	205.00339	276.8827	1038.9979	334.25735	152.95175	140.99904	324.7376	306.13654	155.73134	123.97969	469.8238	703.186	0	270.1842	
EC:2.1.1.17	3.82481	18.386862	0.854601	9.699802	5.38607	10.707984	3.207869	3.198672	12.060474	1.59983	0	3.10998	14.39752	3.27688	4.55305	0	6.397194	
EC:3.4.21.10	0	0	0	0.922828	0	0	0.334726	0	0	0	0	0	0	0	0	0	0	
EC:2.7.1.144	0	0	0	0	0	1.47922	0	0	0	0	0	0	0	0	0	0	0	
EC:2.7.1.148	731.92645	1084.0332	950.6039	972.45844	865.6814	1015.4524	5104.9224	749.96814	998.45264	2249.1323	1261.159	1081.4176	1284.6835	2074.1104	1113.4623	0	2339.6184	
EC:4.2.1.25	0	0	0	0.8914	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:4.2.1.24	175.47714	231.01715	218.14517	202.22066	235.74898	161.0975	225.6548	174.67552	179.66515	230.64745	206.52274	217.20485	198.40169	196.49858	189.42444	0	250.61482	
EC:4.2.1.28	0	0.912157	0	0.324237	0	1.825738	0	0	0.963867	0	0	0	0	0	0	0	0	
EC:3.4.14.-	0	0	0	0.773985	0	0.534658	0	0	0	0	0	0	0	0	0	0	0	
EC:4.2.1.11	346.4371	1252.8358	733.40735	500.02148	437.68503	2084.2068	680.97034	403.20773	452.3639	274.66693	274.6989	535.3787	497.11325	324.10992	448.66257	0	538.84814	
EC:3.4.14.1	0	1.64616	0	4.34054	0	8.31056	0	0	0	0	0	0	0	2.84241	0	0	23.028063	
EC:4.2.1.10	387.79007	417.56714	285.1378	334.69348	372.41064	297.6361	383.96295	383.33066	342.02002	435.6718	462.7509	281.66055	460.69434	447.21304	468.43542	0	377.84875	
EC:3.4.14.5	0.801171	2.6924791	6.399815	2.49283	3.4288468	5.424397	16.313814	0	8.963015	2.13741	4.76663	3.35141	3.89703	5.68065	13.44873	0	7.5501533	
EC:3.4.14.4	0	0	0	0	1.4143	0	0	0	0	0	0	0	0	0	2.98415	0	0	
EC:3.4.14.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9767	
EC:3.4.14.9	0	8.414859	0	32.488018	0	35.64264	0	0	0	0	0	0	0	0	0	0	42.985107	
EC:2.7.1.130	81.83963	158.18846	103.44557	89.36841	83.31852	105.71648	122.93828	68.04496	132.31712	69.811844	80.24246	86.80346	131.30156	124.42739	88.01918	0	125.20569	
EC:3.4.21.19	0	0	0.884763	0	0	0	0	0	0	0	0	1.07662	0	0	0	0	0	
EC:1.14.13.100	0	0	1.0302	0.657357	0	3.45151	0.833097	0	0	0	0	1.04356	0	0	0	0	0	
EC:2.7.1.137	0	0.836144	0	4.01908	0	11.82582	0	0	0	0	0	0	0	0	0	0	4.324235	
EC:4.2.1.12	94.83589	124.27428	110.43591	120.02865	97.77614	110.764755	91.7923	97.92718	77.28778	134.09741	118.26432	94.70614	110.68688	114.94165	90.33661	0	85.45208	
EC:4.2.1.19	347.3946	353.59186	559.10095	376.8877	276.6686	453.20566	580.7734	327.83826	306.31952	422.30643	324.7015	312.38202	330.1738	423.63156	386.9321	0	588.2283	
EC:4.2.1.18	53.770813	66.537315	75.39478	68.40162	52.772903	45.977184	40.13317	72.30326	44.552963	48.14581	48.357918	47.317715	94.17321	40.87176	39.51717	0	37.09313	
EC:4.2.1.17	914.7723	1523.695	2601.1814	691.77814	1033.5696	742.792	838.0596	791.1402	834.1161	692.60315	516.69196	1129.5577	1014.2666	635.217	537.0806	0	930.1896	
EC:1.14.13.107	0	0	0	2.87922	0	0	0	1.84505	0	0	0	0	0	0	0	0	0	
EC:1.4.1.13	658.28546	489.89087	617.08954	884.4451	593.3119	898.417	758.62915	831.73944	367.90723	523.81195	442.6184	506.08118	474.13782	601.26965	598.8937	0	583.8142	
EC:3.6.3.1	0	3.1644688	0	27.465694	0	24.90946	0	0	0	0	0	0	0	5.01438	0	0	37.305794	
EC:1.4.1.16	5.4283834	11.749838	26.350334	50.13757	10.667257	41.956093	31.136934	3.731063	6.9929304	0	10.42059	16.494312	5.514189	5.81596	5.18857	0	15.667131	
EC:4.4.1.8	98.24026	144.43718	90.89101	176.9663	113.661476	163.0892	112.99084	105.925964	108.96382	137.20341	141.64871	111.09399	100.12549	131.00052	111.242874	0	128.30603	
EC:4.4.1.5	360.46387	598.79645	332.4271	417.94543	290.1578	502.42865	352.38135	399.05182	320.41708	294.4372	277.11014	271.39175	309.80896	262.28473	312.4306	0	316.85965	
EC:1.4.1.18	0	9.711434	0	5.2806773	0	6.958153	0	0	0	0	0	0	8.001101	0	0	0	1.35167	
EC:3.6.3.-	1336.1818	1488.4174	1696.651	1589.8617	1359.0326	1365.946	1173.7312	1464.9133	1274.9938	910.12946	756.3317	1447.209	2026.8665	1046.3137	994.2307	0	1142.0796	
EC:3.6.3.6	9.679373	3.348341	24.80559	13.729418	23.462671	6.939047	10.773823	8.40784	39.63369	2.92322	0	14.02627	6.356238	0	44.139683	0	9.561392	
EC:6.3.1.10	34.97489	62.467686	30.90161	112.01715	30.111145	87.066124	31.336008	37.95907	42.302494	58.776657	47.20384	40.041744	79.18123	35.47034	40.333652	0	29.134392	
EC:1.12.99.6	0	3.7203863	0	3.739816	3.199657	2.66199	0	0	0.385954	0	5.5158	0	0	4.6073	0	0	0	
EC:4.4.1.1	169.18523	175.42421	197.79904	94.03685	163.46942	156.36964	142.6494	191.53339	137.74968	112.79962	95.79111	203.8471	156.35533	117.80856	84.44229	0	167.83783	
EC:4.3.3.6	6.593026	7.292594	14.8302765	235.41562	12.699291	142.9401	27.169472	3.782078	20.501112	5.53348	0	29.009119	8.776196	2.30177	30.69116	0	14.155202	
EC:3.6.3.8	13.096954	21.419563	85.05517	60.079487	48.4065	65.70125	115.81347	21.492668	60.25535	10.82469	9.51122	73.948845	21.56322	11.50506	101.06271	0	48.82424	
EC:4.3.3.7	645.16785	801.66406	477.0067	460.74414	314.4438	868.7264	586.8728	522.8084	503.54465	497.55774	414.5994	343.63226	508.3487	479.26425	436.7348	0	602.34625	
EC:3.6.3.9	0	1.62584	14.732323	8.427022	4.864107	15.935769	8.856747	0	0	0	0	10.10849	0	0	11.12902	0	17.985996	
EC:3.6.3.2	51.32403	351.59164	1238.0435	124.33039	4371.3467	74.74973	238.15138	35.498455	790.3816	281.0005	225.27798	953.53253	220.94727	197.87776	181.5221	0	1393.4677	
EC:6.3.1.13	0.801171	5.48719	0	9.5824	1.0368	5.027822	0.649166	0	1.047857	0	0	1.78226	0	0	0	0	0.625189	
EC:3.6.3.3	68.5194	100.148125	110.08828	117.93988	98.71643	141.74452	62.459915	88.53108	93.88269	155.55931	98.67216	67.37312	77.1927	79.08632	79.19805	0	67.41459	
EC:6.3.1.14	0	0	0	1.19222	0	3.6930299	0	0	0	0	0	0	0	0	0	0	0	
EC:4.4.1.-	20.58832	38.394	28.342102	19.87782	21.63979	30.31658	26.360699	21.40148	28.920498	26.1982	19.56048	17.232609	39.8099	25.60323	27.19616	0	21.21788	
EC:3.6.3.4	65.58377	72.45991	48.420513	100.31975	56.27489	90.84931	51.814392	79.07544	55.372726	62.495907	73.76355	57.020546	63.456562	63.711403	71.8636	0	41.017353	
EC:6.3.1.12	5.147232	7.82195	0.928455	5.26252	0.806402	6.6635065	1.16246	5.552524	4.625316	11.44561	3.15189	1.67558	0	0	0	0	4.200212	
EC:3.7.1.-	6.542862	3.4619303	9.361381	1.14255	4.32522	3.94443	2.85443	9.776837	5.0286527	14.73258	12.98197	7.31714	0	0	11.08258	0	0	
EC:3.7.1.2	78.43571	96.27435	67.894775	88.73098	73.10294	108.2999	95.16487	74.29041	54.841354	67.88218	68.519035	63.487087	77.58509	56.10448	61.463097	0	82.54819	
EC:3.7.1.5	0	0	1.10595	4.755761	1.33232	1.43665	0	2.68434	0.336153	0	0	1.10154	0	2.37947	0	0	4.31102	
EC:3.7.1.3	13.04033	23.452232	16.27231	32.068268	9.290882	20.974138	10.314783	7.22481	11.48751	31.370312	13.6582	19.73686	15.549905	33.41652	42.341896	0	17.483269	
EC:2.7.1.127	0	0	0	1.44788	0	0	0	0	0	0	0	0	0	0	0	0	3.85882	
EC:3.7.1.9	0	0	0	0	0	0	0	0	0.745517	0	0	0	0	0	0	0	0	
EC:3.5.1.94	0	0	0	0.709168	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:3.1.11.1	47.2094	73.648186	52.737045	40.301765	26.615952	64.47148	57.230335	32.58647	40.62796	50.972103	45.464073	33.867874	52.084	23.234531	40.505646	0	42.81334	
EC:3.5.1.96	135.2873	150.5282	94.061905	88.976105	90.384	300.34116	117.6224	145.58774	130.0894	107.63732	65.0486	83.899796	125.8923	113.0936	97.2301	0	104.6608	
EC:3.5.1.97	106.11365	208.40007	92.133446	62.639915	68.84659	94.18672	81.15716	78.776474	137.17807	153.81549	141.84282	62.54738	123.8968	162.49286	88.02824	0	71.95726	
EC:3.5.1.98	0	2.254226	0	8.081608	0	9.922554	1.33891	0	0.502205	0	0	0	0	0	0	0	13.579163	
EC:1.1.-	0	0	1.52442	8.20482	0	6.0398297	0	0	0.604102	0	0	0	0	0	0	0	7.222485	
EC:3.5.1.99	0	4.907629	6.3630033	1.997599	4.58833	2.829855	5.583017	0	0	0	0	3.5026598	2.74707	0	0	0	3.60775	
EC:3.1.11.-	3.6301198	5.507451	2.71573	8.599365	2.026	5.54827	1.68222	0	5.26048	0	0	0	4.05221	0	7.67353	0	2.84341	
EC:3.1.11.6	268.17465	307.2204	275.1923	382.00394	271.77942	444.38345	454.85962	271.65643	274.5982	359.72778	305.91745	259.57498	365.94482	358.73502	346.49963	0	384.14996	
EC:3.1.11.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:3.1.11.2	794.63696	534.61255	577.46704	386.85098	612.25714	429.09802	576.33307	707.53217	498.49057	726.9925	541.6931	558.67114	511.98163	650.40375	548.22906	0	718.5289	
EC:3.1.11.5	288.04178	290.12262	188.34552	205.27057	231.24895	193.76244	116.573654	306.34702	270.03836	324.7257	197.78384	136.56136	256.39877	286.957	210.95071	0	115.17294	
EC:3.5.1.92	0	0	0	1.15353	0	0	0	0	0	0	0	0	0	0	0	0	1.45972	
EC:2.7.1.113	1.05339	0	0	0	0.839541	0	0.999716	0	0	0	0	0	0	0	2.2788	0	0	
EC:3.5.5.7	6.90329	10.86831	6.17183	7.00432	5.6684203	9.81826	3.64803	10.69115	7.331818	6.82463	6.95794	6.89658	7.85982	15.5846195	3.14766	0	5.70249	
EC:3.5.5.4	0	1.73117	0	0	0	0	0	0	0	0	0	0	0.438726	0	0	0	0	
EC:3.5.5.1	122.38113	45.726307	69.9204	94.14198	51.06791	54.03312	39.8791	114.61425	99.43312	105.97038	92.794754	62.488266	73.114456	69.34797	71.58803	0	39.392006	
EC:5.5.1.-	0	1.802719	0	11.250802	0	11.477962	0	0	0	0	0	0	0	0	0	0	0.760844	
EC:5.5.1.1	18.43787	22.24668	13.272619	20.803247	13.470001	24.535526	14.06027	19.04718	13.121398	17.100307	9.01665	7.92113	24.78373	13.40558	13.565411	0	10.411778	
EC:5.5.1.2	170.48203	64.26203	44.16442	61.874275	31.422533	57.089977	44.18789	128.49268	58.7351	44.3608	73.90412	27.84005	65.971405	68.13781	67.416	0	39.524662	
EC:5.5.1.4	2.713629	12.856362	14.386418	59.801716	17.434021	26.390516	10.91903	3.430259	12.00643	11.31534	15.46574	18.239107	10.95244	2.13611	17.37339	0	16.3104	
EC:5.5.1.9	1.75025	0	1.57993	0	0	0	0.774974	0	1.22758	0	0	0	0	0	0	0	0	
EC:2.7.1.100	2.62488	0	2.78495	7.6117506	0	3.311516	7.58311	0.839546	5.7170343	0	0	1.22645	1.50895	0	0	0	2.83422	
EC:2.7.1.106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.640075	
EC:2.7.1.105	5.30909	0	4.168696	2.410429	1.68679	4.145254	10.11835	4.02982	4.402031	2.305166	1.73132	3.98551	0	0	30.69318	0	7.537141	
EC:2.7.1.107	86.79487	67.52104	77.121826	108.89178	75.47429	121.70908	84.82519	72.68009	70.549805	59.88848	51.86721	73.68365	68.57395	86.94212	57.39936	0	79.76598	
EC:1.4.1.23	0	0	0	0	4.87506	0	0	0	0	0	0	0	0	0	0	0	0	
EC:1.4.1.24	0	0	0	0	0	0	0	0	0.521038	0	0	0	0	0	0	0	0	
EC:5.4.3.8	109.81163	192.59814	125.760765	194.44014	93.81522	216.4538	150.10434	116.406364	136.16437	78.61814	100.69726	89.344215	245.47572	68.7862	79.92479	0	126.8292	
EC:5.4.3.2	0	3.08283	0	2.57867	0	4.574526	1.423332	0.657036	0.468349	0	1.20513	3.595973	0	0	0	0	0	
EC:5.4.3.3	0	0	0	0.99973	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:1.4.1.21	5.800535	6.592422	2.8600101	5.319571	0	6.203379	4.10675	5.525776	9.803842	10.49869	0	1.517424	7.3141403	4.20846	2.49534	0	4.101027	
EC:1.4.1.20	3.26788	11.28967	1.09877	2.037723	0	2.70534	1.31542	5.46982	4.495497	19.59462	16.469559	0	13.06498	0	5.15393	0	2.220858	
EC:5.4.3.5	0	0	0	0	0	0.493073	0	0	0	0	0	0	0	0	0	0	0	
EC:3.5.1.68	27.468779	27.301926	8.495942	56.42248	9.212989	24.118374	14.386845	20.943188	14.1152935	11.57739	6.68258	17.89443	39.138374	2.93716	1.68818	0	14.006735	
EC:4.1.99.14	0	4.6133003	0	0	0	5.243823	2.942961	1.77092	0.92238104	0	0	0	3.1223102	0	0	0	0	
EC:4.1.99.12	2.79337	7.0234594	5.98742	19.84103	1.13494	20.76294	3.412896	6.73906	4.5519304	0	6.58519	2.34114	9.30935	0	1.80219	0	4.29487	
EC:4.-	0.91354	1.233032	0.433874	1.9631021	0	0.937534	2.695112	1.42043	1.985436	0	13.20413	0	0	4.99	0	0	0	
EC:1.1.1.208	0	0	0	3.445344	0	1.2679	0	0	0	0	0	0	0	2.80564	0	0	0	
EC:1.1.1.206	1.58009	4.9189577	2.91286	4.71035	1.64749	5.67556	1.431389	9.670613	36.95035	0	2.89232	1.88021	0	4.65512	0.753375	0	1.37051	
EC:1.14.12.4	0	0	0	0.648474	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:3.5.1.52	0	0	0	1.19968	0	4.05884	0	0	0	0	0	0	0	0	0	0	1.27341	
EC:1.1.1.205	527.48724	1812.6995	355.62833	591.2752	412.65637	1186.91	771.12604	459.27493	896.4219	514.8913	643.807	379.25592	910.3779	648.3816	571.8757	0	700.70886	
EC:3.5.1.53	26.01632	38.29918	33.889507	24.949991	27.443216	55.966663	33.176254	22.899527	30.847933	38.28801	24.29482	24.19633	23.196949	50.29472	21.953949	0	27.881565	
EC:3.5.1.54	31.168633	24.721222	22.77007	14.297682	21.846388	12.54797	19.502817	29.555609	12.660371	21.33323	13.50955	26.342361	24.890589	27.578358	28.25007	0	20.995094	
EC:1.1.1.203	0	6.0832376	0	4.033925	0	5.7972	0	0	0	0	0	0	20.48669	15.23611	0	0	8.677698	
EC:3.5.1.56	0	0	1.41009	0.719806	0	0	0	0	1.36133	0	0	0	0	0	0	0	0	
EC:1.1.1.202	0	0	1.00125	0.888649	3.26387	0	0	0	0	0	0	1.95829	0	0	0	0	0	
EC:1.14.12.7	0	0	0	0	0	0	0.308554	0	1.087287	0	0	0	1.48643	0	0	0	0	
EC:4.1.99.18	785.05884	1032.5997	1297.9865	439.0436	1341.2056	580.9001	1595.0929	508.68756	1046.2886	896.1577	1264.8187	1138.6898	894.31274	1016.1948	790.9813	0	1678.5719	
EC:1.14.12.-	16.250996	24.21751	59.054657	36.677135	28.85806	16.69234	11.523489	13.70013	12.494853	17.5653	13.64936	24.5621	23.26533	9.464621	60.615448	0	9.298248	
EC:4.1.99.19	0	0	0	0	0	1.32467	0	0	0	0	0	0	0	0	0	0	0	
EC:4.1.99.16	0	0	2.129008	0	0	0	0	0	0	0	0	0	0	0	0	0	0.378636	
EC:4.1.99.17	101.802	119.24448	130.8871	123.024506	111.67251	105.99435	121.884926	114.47588	73.55859	155.13196	130.01735	91.05806	128.29893	102.63674	110.71141	0	98.27391	
EC:1.14.12.1	13.400739	18.90802	11.899331	18.891706	13.471273	12.985771	13.185576	17.117788	8.947711	17.327406	7.14517	12.575779	33.00776	18.56433	11.76661	0	9.619917	
EC:1.1.1.211	0	0.587477	0	4.6622	0	9.48418	0	0	0	0	0	0	0	0	0	0	12.933729	
EC:3.5.1.87	466.1539	191.49774	57.341263	76.98797	59.52948	153.24808	88.03656	516.12885	99.859665	125.47397	114.116516	49.40757	140.85161	104.168724	61.530434	0	71.87679	
EC:3.5.1.88	515.3706	481.89078	495.65494	434.81384	518.24054	399.2673	555.82947	525.65155	465.5696	804.75635	556.1692	498.13342	445.90582	566.4142	546.0489	0	553.98016	
EC:3.5.1.89	0	0	0	0	0	1.70679	0	0	0	0	0	0	0	0	0	0	1.61299	
EC:3.5.1.81	16.96085	24.60425	12.971754	24.72361	20.75494	18.736458	19.141104	32.500366	17.042347	21.1315	28.428787	15.23229	37.06314	18.86016	13.1572695	0	11.64899	
EC:3.5.1.82	0	0	0	0	0	0.591688	0	0	0	2.10348	0	0	0	0	3.33014	0	0	
EC:2.4.1.227	278.0577	230.26157	133.34694	122.791824	112.753586	149.86377	122.902374	357.9387	256.3737	244.81572	116.4962	96.89035	279.40677	276.98248	198.26654	0	97.14497	
EC:2.4.99.-	0	34.3836	0	20.5268	0	40.4114	0	0	0.694717	0	0	0	25.2448	22.6932	0	0	65.706604	
EC:4.6.1.-	0	0	1.17508	0	0	0	0	0	0	0	0	1.48708	0	0	0	0	0	
EC:4.6.1.1	103.175804	102.89707	107.3667	210.8693	78.7832	165.2526	111.71705	115.24651	134.95184	101.799095	190.8356	97.13538	148.57465	181.42781	132.9093	0	126.81459	
EC:4.6.1.2	0	0	0	0.551575	0.766082	2.501533	2.19297	0	0	0	0	0	0	0	0	0	2.826353	
EC:2.4.1.215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12013	
EC:2.4.1.212	0	1.44321	0	0	0	0	0	0	0	0	0	0	0	0	8.65749	0	0.726572	
EC:2.4.1.213	1.84685	1.45747	0.906083	1.33297	0	3.53447	3.97992	0	4.00456	0	2.07466	0	2.44095	0	0	0	2.543581	
EC:2.4.1.211	0	0	0	0	0.775779	0	0	0	0	0	0	1.8480229	0	0	0	0	0	
EC:4.4.1.19	0	0.369664	0	3.544113	1.44645	4.813688	0.588068	0	0	0	0	2.493216	0	0	1.62836	0	1.85401	
EC:2.5.1.101	0	0	0	5.950046	0	2.67022	0	0	0	0	0	0	0	0	0	0	0	
EC:4.1.3.17	1.38739	4.53612	0	3.429186	0	6.704758	0.675484	1.41673	1.800028	2.799726	2.44624	2.088077	1.5263	0	0	0	1.22196	
EC:4.4.1.14	0	0	3.1459599	0.827363	0	0.506197	1.17768	0	0.668712	0	0	1.57571	0	0	0	0	0	
EC:4.1.3.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.967492	0	0	
EC:4.4.1.15	89.06865	93.9274	84.70597	58.86396	67.05067	71.973694	89.886604	76.31855	82.17656	65.35947	51.780632	72.14821	91.9819	58.860588	56.26883	0	81.411194	
EC:4.4.1.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.689311	
EC:2.5.1.105	0	2.20509	0	0	0	1.35294	0	0	0.685576	0	0	0	0.335323	0	0	0	0	
EC:2.5.1.108	0	0	0	1.19117	0	0	0.833097	0	0.234174	0	0	0	0	0	0.589178	0	0.355284	
EC:4.4.1.11	8.952888	16.793936	8.1462	27.053095	9.140108	30.570448	11.899962	9.326526	18.262533	5.78633	16.94263	4.315913	8.294703	13.20726	14.199461	0	6.849951	
EC:1.14.12.17	37.28132	27.601913	25.120607	31.199461	22.567656	28.716364	32.79426	38.72145	27.578253	37.39501	56.892677	29.71359	37.55042	33.08485	56.329693	0	25.39698	
EC:1.14.12.18	0	0	2.283627	0	0	0.568931	1.05604	0	0.406004	0	0	0	0	0	0	0	1.51454	
EC:1.14.12.19	0	0.763436	1.49193	6.00912	0	5.065777	2.92886	0	0.571	0	0	0	1.95276	0	0	0	0.30549	
EC:2.7.3.9	475.644	636.61084	687.73804	262.99066	418.32925	237.94722	282.79214	244.22746	448.63736	227.0309	283.2636	454.38437	432.92255	195.46896	258.69894	0	362.23822	
EC:4.4.1.25	0	0	0	0.841878	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:2.8.1.6	77.00025	98.74602	138.68132	89.562325	131.18312	73.95309	140.39938	72.85336	89.352516	104.05965	83.372574	129.76128	111.64279	122.39135	119.60924	0	172.9465	
EC:2.8.1.8	456.15906	1357.463	312.09747	294.27283	348.87595	581.59143	343.35757	468.89148	603.26953	326.7685	308.7029	327.86127	485.80936	332.33517	388.83316	0	411.0052	
EC:2.8.1.7	723.0881	2787.9167	2021.7845	1295.2007	2566.3787	1791.3544	2437.229	707.76276	1400.9292	991.9547	1091.4352	2109.2053	923.64716	1037.9408	1173.7101	0	3310.067	
EC:2.8.1.9	0	0	0	2.97509	0	0.672373	0	0	0	0	0	0	0	0	0	0	2.046223	
EC:4.4.1.21	0	0	3.56377	5.310552	1.12109	1.28628	3.2723918	0.894779	3.777073	6.71966	0	1.25668	1.20716	0	2.81363	0	0	
EC:4.4.1.22	0.646399	1.25422	0	1.33297	0	0	0	0	1.795984	0	0	0	0	0	0	0	0	
EC:1.14.12.21	151.15775	111.527405	44.96994	171.50058	94.38051	35.19434	27.463505	37.36092	53.48377	116.276566	65.05124	52.471104	429.67145	137.1522	92.881645	0	21.991816	
EC:2.8.1.-	492.35706	535.88165	490.4839	443.08636	460.03015	406.03558	621.10583	496.73242	484.71326	506.61844	451.59344	444.91162	541.6493	458.76538	421.55493	0	623.6969	
EC:4.4.1.24	9.57827	5.636469	0	15.238577	1.02144	7.8335896	3.5383132	8.0389805	4.648126	6.20349	6.3837204	0	2.968439	0	0	0	1.13858	
EC:1.14.12.22	0	0	0	0	0	0	0	0	0.654022	6.03973	2.20821	0	0	0	0	0	0	
EC:1.1.1.252	0	0	0	0	0	0	0	0	0.355253	0	0	0	0	0	0	0	0	
EC:2.8.1.1	385.89767	403.77396	369.66928	305.57468	319.49133	371.3074	387.49432	428.10706	332.76752	286.60208	230.88329	318.6396	400.9401	304.5586	345.32074	0	350.34055	
EC:1.1.1.219	22.207075	15.266974	8.993296	20.399324	8.615239	13.725456	5.6353993	20.74082	57.29165	14.494635	28.5212	9.90387	26.101479	8.57616	14.20825	0	5.624421	
EC:4.1.3.39	26.427912	24.584396	19.638393	93.8865	21.97755	110.033356	30.658699	23.833357	13.167274	39.26144	10.777309	24.883486	40.105526	21.40203	11.823431	0	17.872341	
EC:1.1.1.215	86.115585	75.273865	62.70931	51.593506	51.799088	141.6889	70.46047	80.01407	55.206966	52.91901	44.37029	46.074112	52.98459	39.622997	54.42261	0	62.43293	
EC:4.1.3.38	121.370384	508.68787	100.365295	84.99716	89.204956	113.588715	78.497444	73.07495	263.62784	63.378983	41.86131	100.287834	286.77042	70.95042	71.130295	0	95.82991	
EC:2.5.1.120	1.09391	1.49894	6.0029097	102.34947	2.55791	82.08836	14.905598	0	2.7285018	0	0	13.25317	1.36895	0	4.5135202	0	6.6171227	
EC:3.1.4.46	190.97714	203.78777	150.2724	175.01639	161.7741	142.98047	128.09084	204.30006	189.79971	141.93088	128.97037	141.95216	223.21017	148.98175	107.869484	0	128.57976	
EC:4.1.3.36	7.76259	4.744604	0	11.20893	2.385991	8.226368	4.70754	2.62495	6.6455927	10.42513	7.12601	6.6365232	8.39206	6.6482	0	0	2.30466	
EC:1.5.99.6	8.210128	7.5371	0.989538	9.727239	0	8.175769	3.25874	8.55713	3.2328691	3.251398	0	1.16633	7.79128	0	1.33852	0	1.14127	
EC:5.-	106.40827	100.00557	89.65543	57.20817	81.802315	50.40257	74.97475	108.21699	78.39736	78.77165	59.41655	85.5689	71.97818	92.613	80.84076	0	105.75777	
EC:2.1.2.5	0	0	0	0	0	0	0	0	1.9478669	0	0	0	0	0	0	0	0	
EC:2.1.2.3	117.30847	409.49216	136.97487	192.06	103.65597	195.6266	156.50238	98.57623	204.0155	104.28164	77.429146	99.20596	263.82898	71.85414	117.48824	0	140.35852	
EC:2.1.2.2	431.74176	732.2342	256.47723	244.1066	261.10153	457.94003	452.09875	269.65396	551.24805	222.09079	242.97858	245.84396	546.51666	308.57043	294.49893	0	422.9074	
EC:2.1.2.1	346.31793	812.7941	484.67157	610.5391	436.72787	1179.2059	1647.9299	551.44525	748.04724	733.1873	466.5392	454.2968	552.02423	388.845	450.6011	0	664.4413	
EC:4.1.3.34	34.198456	57.957825	23.4057	71.32718	29.029602	61.284466	33.56777	34.645786	37.988434	38.86746	38.45775	28.785784	61.860455	36.5966	27.349342	0	21.298992	
EC:3.1.4.45	0	2.85845	0	3.2547712	0	3.47528	0	0	0	0	0	0	0	0	0	0	2.16753	
EC:4.1.3.30	84.95565	273.45663	183.52742	154.0365	160.5812	122.33947	140.19041	56.01335	124.993904	46.750168	53.954094	122.36561	74.699814	98.41694	63.246357	0	89.77084	
EC:2.1.2.9	60.17746	88.94658	56.061005	121.8195	55.91618	140.51497	86.69955	46.713276	71.05748	54.860527	46.96292	69.0521	86.975395	47.29712	79.82225	0	59.20703	
EC:1.20.1.1	0	0	0	1.65473	0	0.978895	0	0	0	0	0	0	0	0	0	0	0	
EC:1.14.11.4	0	0	0	0	0	2.33561	0	0	0	0	0	0	0	0	0	0	0	
EC:2.5.1.114	0	0	0	0	0	0	0	0	0.667997	0	0	0	0	0	0	0	0	
EC:4.1.3.27	479.73914	271.88202	323.23715	668.45795	350.7983	402.1937	515.9825	477.13428	284.17926	332.50674	295.50104	299.1223	371.32077	260.3148	381.84787	0	401.87003	
